rank,name,position,team,adp,high,low,stdev,bye,source
147,Jake Ferguson,TE,DAL,139.2,82,178,22.0,14,ffc
148,Tyler Shough,QB,NO,139.6,116,169,10.1,8,ffc
149,Calvin Ridley,WR,TEN,140.3,117,166,8.6,9,ffc
150,Denzel Boston,WR,CLE,140.5,109,169,11.8,11,ffc
151,Tyler Bass,PK,BUF,140.6,106,172,24.5,7,ffc
152,Jauan Jennings,WR,MIN,140.8,117,151,9.0,6,ffc
153,Tyjae Spears,RB,TEN,140.8,111,169,17.0,9,ffc
154,LA Chargers Defense,DEF,LAC,141.4,111,180,11.6,7,ffc
155,Woody Marks,RB,HOU,141.6,103,172,14.6,8,ffc
156,Cameron Dicker,PK,LAC,142.3,98,186,20.3,7,ffc
157,Cyrus Allen,WR,KC,142.5,81,173,28.4,5,ffc
158,Malik Washington,WR,MIA,145.3,118,177,11.7,6,ffc
159,Jake Bates,PK,DET,145.3,108,189,18.3,6,ffc
160,Sam Darnold,QB,SEA,145.4,92,174,20.4,11,ffc
161,Jalen Nailor,WR,LV,147.8,112,173,13.7,13,ffc
162,Chase McLaughlin,PK,TB,148.7,119,177,13.4,10,ffc
163,Dalton Kincaid,TE,BUF,149.5,98,178,19.5,7,ffc
164,Harrison Mevis,PK,LAR,149.6,117,170,13.1,11,ffc
165,Tyler Loop,PK,BAL,149.8,119,192,17.0,13,ffc
166,Fernando Mendoza,QB,LV,149.8,140,178,16.2,13,ffc
167,Cam Little,PK,JAX,150.0,111,205,20.4,7,ffc
168,Tank Bigsby,RB,PHI,150.3,113,183,14.8,10,ffc
169,Cooper Kupp,WR,SEA,152.0,115,178,14.1,11,ffc
170,Emmett Johnson,RB,KC,153.2,120,176,22.5,5,ffc
171,Chris Rodriguez Jr.,RB,JAX,153.5,105,199,18.3,7,ffc
172,Jordan Love,QB,GB,153.6,116,176,14.1,11,ffc
173,Mike Washington Jr.,RB,LV,154.2,96,204,22.3,13,ffc
174,Eddy Piñeiro,PK,SF,154.4,113,197,20.3,8,ffc
175,Tyler Allgeier,RB,ARI,154.5,106,204,18.4,14,ffc
176,Dallas Defense,DEF,DAL,154.5,66,174,33.7,14,ffc
177,Isiah Pacheco,RB,DET,154.6,106,192,18.4,6,ffc
178,Ryan Flournoy,WR,DAL,155.5,121,178,13.7,14,ffc
179,Jordyn Tyson,WR,NO,156.4,123,180,12.8,8,ffc
180,Tank Dell,WR,HOU,156.5,118,180,14.7,8,ffc
181,MarShawn Lloyd,RB,GB,157.0,98,203,23.7,11,ffc
182,C.J. Stroud,QB,HOU,158.0,113,191,18.6,8,ffc
183,Jaydon Blue,RB,DAL,158.2,80,187,39.6,14,ffc
184,Blake Grupe,PK,IND,158.2,112,205,21.5,13,ffc
185,Alvin Kamara,RB,NO,158.4,114,188,17.1,8,ffc
186,Will Reichard,PK,MIN,158.9,114,200,21.8,6,ffc
187,Tyrone Tracy Jr.,RB,NYG,159.4,121,188,18.1,8,ffc
188,Wil Lutz,PK,DEN,160.3,116,205,19.9,10,ffc
189,Braelon Allen,RB,NYJ,160.7,107,201,23.9,13,ffc
190,Juwan Johnson,TE,NO,160.8,111,199,18.9,8,ffc
191,NY Giants Defense,DEF,NYG,160.8,144,173,13.1,8,ffc
192,Adonai Mitchell,WR,NYJ,161.5,135,180,12.0,13,ffc
193,Cleveland Defense,DEF,CLE,161.6,127,192,13.3,11,ffc
194,Devaughn Vele,WR,NO,161.6,142,175,9.8,8,ffc
195,Jacksonville Defense,DEF,JAX,161.7,120,200,15.7,7,ffc
196,Darius Slayton,WR,NYG,161.8,146,175,11.6,8,ffc
197,Ja'Kobi Lane,WR,BAL,162.2,127,180,15.4,13,ffc
198,Atlanta Defense,DEF,ATL,163.0,130,204,17.2,11,ffc
199,Travis Hunter,WR,JAX,163.1,121,180,16.1,7,ffc
200,Cam Ward,QB,TEN,163.6,140,210,27.6,9,ffc
201,Brian Robinson,RB,ATL,163.7,139,189,18.1,11,ffc
202,Malik Willis,QB,MIA,163.8,123,200,18.3,6,ffc
203,Chicago Defense,DEF,CHI,164.0,130,197,24.4,10,ffc
204,Oronde Gadsden,TE,LAC,164.4,149,179,11.4,7,ffc
205,Kayshon Boutte,WR,HOU,165.0,132,196,12.4,8,ffc
206,Buffalo Defense,DEF,BUF,165.2,125,209,15.4,7,ffc
207,Kaelon Black,RB,SF,165.2,135,201,16.9,8,ffc
208,Daniel Jones,QB,IND,165.4,120,188,17.4,13,ffc
209,Caleb Douglas,WR,MIA,165.5,135,199,17.1,6,ffc
210,Hunter Henry,TE,NE,165.9,119,195,18.0,11,ffc
211,Baltimore Defense,DEF,BAL,166.5,114,207,20.1,13,ffc
212,Jonah Coleman,RB,DEN,166.6,132,205,20.6,10,ffc
213,Keaton Mitchell,RB,LAC,167.1,127,210,24.1,7,ffc
214,Trey Smack,PK,GB,167.9,113,208,25.4,11,ffc
215,Troy Franklin,WR,DEN,168.2,138,204,26.1,10,ffc
216,Andy Borregales,PK,NE,168.6,144,180,14.4,11,ffc
217,Harrison Butker,PK,KC,168.6,136,205,15.6,5,ffc
218,Tre' Harris,WR,LAC,172.0,159,195,13.6,7,ffc
219,Dylan Sampson,RB,CLE,172.0,111,202,23.1,11,ffc
220,Brenton Strange,TE,JAX,172.5,147,199,13.4,7,ffc
221,T.J. Hockenson,TE,MIN,172.9,132,199,15.7,6,ffc
222,Evan McPherson,PK,CIN,174.0,126,210,18.4,6,ffc
223,Bryce Young,QB,CAR,174.0,139,201,25.7,5,ffc
224,Dontayvion Wicks,WR,PHI,174.2,135,204,22.1,10,ffc
225,Kenyon Sadiq,TE,NYJ,175.4,145,189,18.0,13,ffc
226,Dalton Schultz,TE,HOU,175.9,137,204,22.2,8,ffc
227,Tennessee Defense,DEF,TEN,179.3,141,207,14.7,9,ffc
228,New Orleans Defense,DEF,NO,181.0,144,205,16.0,8,ffc
229,Cincinnati Defense,DEF,CIN,184.6,158,208,20.1,6,ffc
230,Cairo Santos,PK,CHI,185.3,140,205,20.4,10,ffc
231,Terrance Ferguson,TE,LAR,187.1,159,210,16.4,11,ffc
232,Isaac TeSlaa,WR,DET,191.8,176,204,12.1,6,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jonathan Taylor,RB,IND,6.33,6,7,0.47,13,fantasypros
7,Jaxon Smith-Njigba,WR,SEA,6.67,6,7,0.47,11,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.0,9,9,0.00,7,fantasypros
10,CeeDee Lamb,WR,DAL,11.0,10,13,1.41,14,fantasypros
